Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,Concatenation,North Reference,Northing,Easting,API,Quadrant,FNSL Value,FNSL Direction,FEWL Value,FEWL Direction
28,3,2,4,2,2,South-Left2,1329.825,88,54,33,2,2832422South-Left2,,2832422South-Left2,558558,4449548,,605,605,135,FWL
28,3,2,4,2,2,South-Left1,1329.825,88,54,33,2,2832422South-Left1,,2832422South-Left1,558558,4449548,,605,605,135,FWL
28,3,2,4,2,2,South-Right1,1331.64,88,54,33,2,2832422South-Right1,,2832422South-Right1,558558,4449548,,605,605,135,FWL
28,3,2,4,2,2,South-Right2,1331.64,88,54,33,2,2832422South-Right2,,2832422South-Right2,558558,4449548,,605,605,135,FWL
32,3,2,1,2,2,West-Up2,0,0,0,0,0,3232122West-Up2,,3232122West-Up2,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,West-Up1,2624.34,0,46,42,1,3232122West-Up1,,3232122West-Up1,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,West-Down1,1302.23,0,26,20,1,3232122West-Down1,,3232122West-Down1,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,West-Down2,1302.23,0,26,20,1,3232122West-Down2,,3232122West-Down2,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,East-Up2,0,0,0,0,0,3232122East-Up2,,3232122East-Up2,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,East-Up1,2647.54,0,43,37,4,3232122East-Up1,,3232122East-Up1,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,East-Down1,2647.54,0,43,37,4,3232122East-Down1,,3232122East-Down1,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,East-Down2,0,0,0,0,0,3232122East-Down2,,3232122East-Down2,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,North-Left2,0,0,0,0,0,3232122North-Left2,,3232122North-Left2,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,North-Left1,2640.23,88,57,7,3,3232122North-Left1,,3232122North-Left1,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,North-Right1,2640.24,88,57,14,3,3232122North-Right1,,3232122North-Right1,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,North-Right2,0,0,0,0,0,3232122North-Right2,,3232122North-Right2,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,South-Left2,0,0,0,0,0,3232122South-Left2,,3232122South-Left2,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,South-Left1,2645.59,89,40,16,3,3232122South-Left1,,3232122South-Left1,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,South-Right1,2645.59,89,40,16,3,3232122South-Right1,,3232122South-Right1,582314,4446866,,565,565,1022,FWL
32,3,2,1,2,2,South-Right2,0,0,0,0,0,3232122South-Right2,,3232122South-Right2,582314,4446866,,565,565,1022,FWL
30,2,2,1,1,2,West-Up2,1321.39,0,0,49,4,3022112West-Up2,,3022112West-Up2,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,West-Up1,1321.39,0,0,49,4,3022112West-Up1,,3022112West-Up1,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,West-Down1,1322.375,0,27,58,4,3022112West-Down1,,3022112West-Down1,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,West-Down2,1322.375,0,27,58,4,3022112West-Down2,,3022112West-Down2,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,East-Up2,1320.435,0,41,11,2,3022112East-Up2,,3022112East-Up2,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,East-Up1,1320.435,0,41,11,2,3022112East-Up1,,3022112East-Up1,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,East-Down1,1317.845,0,26,54,4,3022112East-Down1,,3022112East-Down1,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,East-Down2,1317.845,0,26,54,4,3022112East-Down2,,3022112East-Down2,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,North-Left2,1308.61,89,12,4,4,3022112North-Left2,,3022112North-Left2,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,North-Left1,1308.61,89,12,4,4,3022112North-Left1,,3022112North-Left1,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,North-Right1,1327.1,89,48,36,4,3022112North-Right1,,3022112North-Right1,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,North-Right2,1324.29,89,48,36,4,3022112North-Right2,,3022112North-Right2,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,South-Left2,1330.62,89,37,0,1,3022112South-Left2,,3022112South-Left2,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,South-Left1,1330.62,89,37,0,1,3022112South-Left1,,3022112South-Left1,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,South-Right1,1315.05,89,38,21,1,3022112South-Right1,,3022112South-Right1,591923,4460010,,786,786,734,FEL
30,2,2,1,1,2,South-Right2,1315.05,89,38,21,1,3022112South-Right2,,3022112South-Right2,591923,4460010,,786,786,734,FEL
14,15,2,3,1,1,West-Up2,0,0,0,0,0,14152311West-Up2,,14152311West-Up2,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,West-Up1,2698.16,2,18,29,4,14152311West-Up1,,14152311West-Up1,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,West-Down1,2712.56,0,51,16,4,14152311West-Down1,,14152311West-Down1,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,West-Down2,0,0,0,0,0,14152311West-Down2,,14152311West-Down2,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,East-Up2,0,0,0,0,0,14152311East-Up2,,14152311East-Up2,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,East-Up1,5409.81,0,38,45,4,14152311East-Up1,,14152311East-Up1,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,East-Down1,0,0,0,0,0,14152311East-Down1,,14152311East-Down1,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,East-Down2,0,0,0,0,0,14152311East-Down2,,14152311East-Down2,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,North-Left2,0,0,0,0,0,14152311North-Left2,,14152311North-Left2,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,North-Left1,5282.11,89,27,26,3,14152311North-Left1,,14152311North-Left1,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,North-Right1,0,0,0,0,0,14152311North-Right1,,14152311North-Right1,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,North-Right2,0,0,0,0,0,14152311North-Right2,,14152311North-Right2,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,South-Left2,0,0,0,0,0,14152311South-Left2,,14152311South-Left2,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,South-Left1,2600.05,89,36,18,3,14152311South-Left1,,14152311South-Left1,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,South-Right1,2593.94,89,19,6,3,14152311South-Right1,,14152311South-Right1,451964,4374187,,1571,1571,1454,FWL
14,15,2,3,1,1,South-Right2,0,0,0,0,0,14152311South-Right2,,14152311South-Right2,451964,4374187,,1571,1571,1454,FWL
12,3,2,5,2,2,West-Up2,1315.8,0,29,1,2,1232522West-Up2,,1232522West-Up2,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,West-Up1,1315.8,0,29,1,2,1232522West-Up1,,1232522West-Up1,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,West-Down1,1325.14,0,5,47,2,1232522West-Down1,,1232522West-Down1,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,West-Down2,1325.14,0,5,47,2,1232522West-Down2,,1232522West-Down2,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,East-Up2,1315.665,0,15,34,3,1232522East-Up2,,1232522East-Up2,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,East-Up1,1315.665,0,15,34,3,1232522East-Up1,,1232522East-Up1,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,East-Down1,1318.7,0,1,23,3,1232522East-Down1,,1232522East-Down1,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,East-Down2,1318.7,0,1,23,3,1232522East-Down2,,1232522East-Down2,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,North-Left2,1321.32,89,54,52,2,1232522North-Left2,,1232522North-Left2,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,North-Left1,1321.32,89,54,52,2,1232522North-Left1,,1232522North-Left1,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,North-Right1,1321.32,89,54,52,2,1232522North-Right1,,1232522North-Right1,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,North-Right2,1321.32,89,54,52,2,1232522North-Right2,,1232522North-Right2,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,South-Left2,1324.765,89,45,16,3,1232522South-Left2,,1232522South-Left2,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,South-Left1,1324.765,89,45,16,3,1232522South-Left1,,1232522South-Left1,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,South-Right1,1324.765,89,45,16,3,1232522South-Right1,,1232522South-Right1,552089,4454378,,600,600,135,FWL
12,3,2,5,2,2,South-Right2,1324.765,89,45,16,3,1232522South-Right2,,1232522South-Right2,552089,4454378,,600,600,135,FWL
26,2,2,2,2,2,West-Up2,0,0,0,0,0,2622222West-Up2,,2622222West-Up2,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,West-Up1,2633.53,0,5,1,4,2622222West-Up1,,2622222West-Up1,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,West-Down1,2633.5,0,4,48,4,2622222West-Down1,,2622222West-Down1,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,West-Down2,0,0,0,0,0,2622222West-Down2,,2622222West-Down2,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,East-Up2,0,0,0,0,0,2622222East-Up2,,2622222East-Up2,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,East-Up1,2640,0,31,38,4,2622222East-Up1,,2622222East-Up1,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,East-Down1,1321.01,0,31,38,4,2622222East-Down1,,2622222East-Down1,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,East-Down2,1319.85,0,2,19,4,2622222East-Down2,,2622222East-Down2,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,North-Left2,0,0,0,0,0,2622222North-Left2,,2622222North-Left2,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,North-Left1,2643.76,87,53,11,3,2622222North-Left1,,2622222North-Left1,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,North-Right1,2643.89,87,52,49,3,2622222North-Right1,,2622222North-Right1,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,North-Right2,0,0,0,0,0,2622222North-Right2,,2622222North-Right2,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,South-Left2,0,0,0,0,0,2622222South-Left2,,2622222South-Left2,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,South-Left1,2694.46,88,3,3,3,2622222South-Left1,,2622222South-Left1,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,South-Right1,2622.51,88,2,1,3,2622222South-Right1,,2622222South-Right1,578983,4456527,,330,330,1082,FEL
26,2,2,2,2,2,South-Right2,0,0,0,0,0,2622222South-Right2,,2622222South-Right2,578983,4456527,,330,330,1082,FEL
35,3,2,5,2,2,West-Up2,0,0,0,0,0,3532522West-Up2,,3532522West-Up2,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,West-Up1,2638.91,0,4,56,2,3532522West-Up1,,3532522West-Up1,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,West-Down1,2589.84,0,2,21,4,3532522West-Down1,,3532522West-Down1,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,West-Down2,0,0,0,0,0,3532522West-Down2,,3532522West-Down2,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,East-Up2,0,0,0,0,0,3532522East-Up2,,3532522East-Up2,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,East-Up1,2640.35,0,17,49,2,3532522East-Up1,,3532522East-Up1,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,East-Down1,2640.55,0,17,32,2,3532522East-Down1,,3532522East-Down1,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,East-Down2,0,0,0,0,0,3532522East-Down2,,3532522East-Down2,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,North-Left2,0,0,0,0,0,3532522North-Left2,,3532522North-Left2,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,North-Left1,2642.78,89,52,3,3,3532522North-Left1,,3532522North-Left1,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,North-Right1,2624.42,89,44,31,3,3532522North-Right1,,3532522North-Right1,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,North-Right2,0,0,0,0,0,3532522North-Right2,,3532522North-Right2,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,South-Left2,0,0,0,0,0,3532522South-Left2,,3532522South-Left2,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,South-Left1,2615.72,89,26,8,4,3532522South-Left1,,3532522South-Left1,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,South-Right1,2626.45,89,49,2,4,3532522South-Right1,,3532522South-Right1,552377,4447943,,600,600,330,FWL
35,3,2,5,2,2,South-Right2,0,0,0,0,0,3532522South-Right2,,3532522South-Right2,552377,4447943,,600,600,330,FWL
31,2,2,2,2,2,West-Up2,1317.815,0,2,33,2,3122222West-Up2,,3122222West-Up2,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,West-Up1,1317.815,0,2,33,2,3122222West-Up1,,3122222West-Up1,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,West-Down1,1321.49,0,7,44,2,3122222West-Down1,,3122222West-Down1,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,West-Down2,1321.49,0,7,44,2,3122222West-Down2,,3122222West-Down2,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,East-Up2,1333.345,0,3,0,2,3122222East-Up2,,3122222East-Up2,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,East-Up1,1333.345,0,3,0,2,3122222East-Up1,,3122222East-Up1,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,East-Down1,1303.425,0,3,17,2,3122222East-Down1,,3122222East-Down1,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,East-Down2,1303.425,0,3,17,2,3122222East-Down2,,3122222East-Down2,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,North-Left2,1298.94,89,52,46,3,3122222North-Left2,,3122222North-Left2,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,North-Left1,1298.94,89,52,46,3,3122222North-Left1,,3122222North-Left1,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,North-Right1,1298.94,89,52,46,3,3122222North-Right1,,3122222North-Right1,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,North-Right2,1298.94,89,52,46,3,3122222North-Right2,,3122222North-Right2,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,South-Left2,1235.52,89,49,22,3,3122222South-Left2,,3122222South-Left2,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,South-Left1,1321.87,89,49,26,3,3122222South-Left1,,3122222South-Left1,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,South-Right1,1320.74,89,49,27,3,3122222South-Right1,,3122222South-Right1,571406,4457481,,2475,2475,455,FWL
31,2,2,2,2,2,South-Right2,1320.74,89,49,27,3,3122222South-Right2,,3122222South-Right2,571406,4457481,,2475,2475,455,FWL
32,2,2,1,1,2,West-Up2,1319.055,0,23,39,4,3222112West-Up2,,3222112West-Up2,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,West-Up1,1319.055,0,23,39,4,3222112West-Up1,,3222112West-Up1,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,West-Down1,1320,0,7,0,4,3222112West-Down1,,3222112West-Down1,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,West-Down2,1320,0,7,0,4,3222112West-Down2,,3222112West-Down2,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,East-Up2,1321.73,0,8,38,4,3222112East-Up2,,3222112East-Up2,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,East-Up1,1321.75,0,6,20,3,3222112East-Up1,,3222112East-Up1,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,East-Down1,1316.48,0,22,2,4,3222112East-Down1,,3222112East-Down1,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,East-Down2,1316.48,0,22,2,4,3222112East-Down2,,3222112East-Down2,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,North-Left2,1320.805,89,48,53,4,3222112North-Left2,,3222112North-Left2,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,North-Left1,1320.805,89,48,53,4,3222112North-Left1,,3222112North-Left1,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,North-Right1,1320.805,89,48,53,4,3222112North-Right1,,3222112North-Right1,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,North-Right2,1320.805,89,48,53,4,3222112North-Right2,,3222112North-Right2,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,South-Left2,1318.35,89,52,0,4,3222112South-Left2,,3222112South-Left2,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,South-Left1,1318.35,89,52,0,4,3222112South-Left1,,3222112South-Left1,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,South-Right1,1323.98,89,46,30,4,3222112South-Right1,,3222112South-Right1,592335,4460314,,280,280,1918,FWL
32,2,2,1,1,2,South-Right2,1323.98,89,46,30,4,3222112South-Right2,,3222112South-Right2,592335,4460314,,280,280,1918,FWL
19,3,2,1,1,2,West-Up2,0,0,0,0,0,1932112West-Up2,,1932112West-Up2,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,West-Up1,2463.69,0,29,5,2,1932112West-Up1,,1932112West-Up1,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,West-Down1,2636.89,0,35,37,2,1932112West-Down1,,1932112West-Down1,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,West-Down2,231.26,0,28,12,2,1932112West-Down2,,1932112West-Down2,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,East-Up2,0,0,0,0,0,1932112East-Up2,,1932112East-Up2,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,East-Up1,2631.31,0,1,1,2,1932112East-Up1,,1932112East-Up1,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,East-Down1,2709.46,0,6,11,2,1932112East-Down1,,1932112East-Down1,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,East-Down2,0,0,0,0,0,1932112East-Down2,,1932112East-Down2,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,North-Left2,0,0,0,0,0,1932112North-Left2,,1932112North-Left2,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,North-Left1,2591.73,89,46,52,3,1932112North-Left1,,1932112North-Left1,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,North-Right1,2643.4,89,53,4,3,1932112North-Right1,,1932112North-Right1,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,North-Right2,0,0,0,0,0,1932112North-Right2,,1932112North-Right2,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,South-Left2,0,0,0,0,0,1932112South-Left2,,1932112South-Left2,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,South-Left1,2642.23,89,48,27,3,1932112South-Left1,,1932112South-Left1,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,South-Right1,2623.43,89,55,38,3,1932112South-Right1,,1932112South-Right1,591174,4450797,,834,834,1794,FWL
19,3,2,1,1,2,South-Right2,0,0,0,0,0,1932112South-Right2,,1932112South-Right2,591174,4450797,,834,834,1794,FWL
20,2,2,3,2,2,West-Up2,1324.675,0,2,47,4,2022322West-Up2,,2022322West-Up2,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,West-Up1,1324.675,0,2,47,4,2022322West-Up1,,2022322West-Up1,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,West-Down1,1324.675,0,2,47,4,2022322West-Down1,,2022322West-Down1,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,West-Down2,1324.675,0,2,47,4,2022322West-Down2,,2022322West-Down2,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,East-Up2,1322.2125,0,17,38,2,2022322East-Up2,,2022322East-Up2,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,East-Up1,1322.2125,0,17,38,2,2022322East-Up1,,2022322East-Up1,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,East-Down1,1322.2125,0,17,38,2,2022322East-Down1,,2022322East-Down1,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,East-Down2,1322.2125,0,17,38,2,2022322East-Down2,,2022322East-Down2,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,North-Left2,1317.8525,89,54,37,4,2022322North-Left2,,2022322North-Left2,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,North-Left1,1317.8525,89,54,37,4,2022322North-Left1,,2022322North-Left1,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,North-Right1,1317.8525,89,54,37,4,2022322North-Right1,,2022322North-Right1,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,North-Right2,1317.8525,89,54,37,4,2022322North-Right2,,2022322North-Right2,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,South-Left2,1309.9975,89,58,54,3,2022322South-Left2,,2022322South-Left2,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,South-Left1,1309.9975,89,58,54,3,2022322South-Left1,,2022322South-Left1,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,South-Right1,1309.9975,89,58,54,3,2022322South-Right1,,2022322South-Right1,564513,4460193,,1652,1652,0,FEL
20,2,2,3,2,2,South-Right2,1309.9975,89,58,54,3,2022322South-Right2,,2022322South-Right2,564513,4460193,,1652,1652,0,FEL
15,3,2,5,2,2,West-Up2,1321.235,0,9,53,4,1532522West-Up2,,1532522West-Up2,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,West-Up1,1321.235,0,9,53,4,1532522West-Up1,,1532522West-Up1,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,West-Down1,1322.065,0,6,17,4,1532522West-Down1,,1532522West-Down1,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,West-Down2,1322.065,0,6,17,4,1532522West-Down2,,1532522West-Down2,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,East-Up2,1318.975,0,11,35,4,1532522East-Up2,,1532522East-Up2,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,East-Up1,1318.975,0,11,35,4,1532522East-Up1,,1532522East-Up1,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,East-Down1,1319.79,0,0,34,2,1532522East-Down1,,1532522East-Down1,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,East-Down2,1319.79,0,0,34,2,1532522East-Down2,,1532522East-Down2,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,North-Left2,1308.875,89,47,16,2,1532522North-Left2,,1532522North-Left2,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,North-Left1,1308.875,89,47,16,2,1532522North-Left1,,1532522North-Left1,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,North-Right1,1318.81,89,27,57,4,1532522North-Right1,,1532522North-Right1,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,North-Right2,1318.81,89,27,57,4,1532522North-Right2,,1532522North-Right2,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,South-Left2,1312.8125,89,56,11,1,1532522South-Left2,,1532522South-Left2,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,South-Left1,1312.8125,89,56,11,1,1532522South-Left1,,1532522South-Left1,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,South-Right1,1312.8125,89,56,11,1,1532522South-Right1,,1532522South-Right1,548170,4452604,,1760,1760,1900,FEL
15,3,2,5,2,2,South-Right2,1312.8125,89,56,11,1,1532522South-Right2,,1532522South-Right2,548170,4452604,,1760,1760,1900,FEL
8,4,2,4,2,2,West-Up2,0,0,0,0,0,842422West-Up2,,842422West-Up2,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,West-Up1,5284.44,0,38,36,4,842422West-Up1,,842422West-Up1,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,West-Down1,0,0,0,0,0,842422West-Down1,,842422West-Down1,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,West-Down2,0,0,0,0,0,842422West-Down2,,842422West-Down2,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,East-Up2,0,0,0,0,0,842422East-Up2,,842422East-Up2,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,East-Up1,5229.15,0,15,50,4,842422East-Up1,,842422East-Up1,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,East-Down1,0,0,0,0,0,842422East-Down1,,842422East-Down1,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,East-Down2,0,0,0,0,0,842422East-Down2,,842422East-Down2,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,North-Left2,0,0,0,0,0,842422North-Left2,,842422North-Left2,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,North-Left1,2630.36,89,21,49,1,842422North-Left1,,842422North-Left1,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,North-Right1,0,0,0,0,0,842422North-Right1,,842422North-Right1,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,North-Right2,2633.16,89,28,16,1,842422North-Right2,,842422North-Right2,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,South-Left2,0,0,0,0,0,842422South-Left2,,842422South-Left2,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,South-Left1,2490.53,89,32,10,1,842422South-Left1,,842422South-Left1,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,South-Right1,2737.64,89,32,49,2,842422South-Right1,,842422South-Right1,554637,4444212,,2030,2030,1908,FEL
8,4,2,4,2,2,South-Right2,0,0,0,0,0,842422South-Right2,,842422South-Right2,554637,4444212,,2030,2030,1908,FEL
19,3,2,4,2,2,West-Up2,1320.31,0,1,28,2,1932422West-Up2,,1932422West-Up2,552114,4450796,,2259,2259,622,FWL
19,3,2,4,2,2,West-Up1,1320.31,0,1,28,2,1932422West-Up1,,1932422West-Up1,552114,4450796,,2259,2259,622,FWL
19,3,2,4,2,2,West-Down1,1320.31,0,1,28,2,1932422West-Down1,,1932422West-Down1,552114,4450796,,2259,2259,622,FWL
19,3,2,4,2,2,West-Down2,1320.31,0,1,28,2,1932422West-Down2,,1932422West-Down2,552114,4450796,,2259,2259,622,FWL
19,3,2,4,2,2,East-Up2,1315.785,0,2,20,4,1932422East-Up2,,1932422East-Up2,552114,4450796,,2259,2259,622,FWL
