Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation
13,3,2,4,2,2,West-Down1,1324.3,0,31,56,1,T,1332422West-Down1
13,3,2,4,2,2,West-Down2,1324.3,0,31,56,1,T,1332422West-Down2
13,3,2,4,2,2,East-Up2,1316.995,0,4,55,4,T,1332422East-Up2
13,3,2,4,2,2,East-Up1,1316.995,0,4,55,4,T,1332422East-Up1
13,3,2,4,2,2,East-Down1,1322.295,0,5,0,4,T,1332422East-Down1
13,3,2,4,2,2,East-Down2,1322.295,0,5,0,4,T,1332422East-Down2
13,3,2,4,2,2,North-Left2,1324.765,89,45,16,2,T,1332422North-Left2
13,3,2,4,2,2,North-Left1,1324.765,89,45,16,2,T,1332422North-Left1
13,3,2,4,2,2,North-Right1,1324.74,89,47,31,2,T,1332422North-Right1
13,3,2,4,2,2,North-Right2,1324.74,89,47,31,2,T,1332422North-Right2
13,3,2,4,2,2,South-Left2,1319.6875,89,38,17,2,T,1332422South-Left2
13,3,2,4,2,2,South-Left1,1319.6875,89,38,17,2,T,1332422South-Left1
13,3,2,4,2,2,South-Right1,1319.6875,89,38,17,2,T,1332422South-Right1
13,3,2,4,2,2,South-Right2,1319.6875,89,38,17,2,T,1332422South-Right2
14,7,2,20,1,1,West-Up2,1331.63,1,36,19,4,G,14722011West-Up2
14,7,2,20,1,1,West-Up1,1331.54,1,36,19,4,G,14722011West-Up1
14,7,2,20,1,1,West-Down1,1335.095,1,34,31,4,G,14722011West-Down1
14,7,2,20,1,1,West-Down2,1335.095,1,34,31,4,G,14722011West-Down2
14,7,2,20,1,1,East-Up2,1322.98,0,34,35,4,G,14722011East-Up2
14,7,2,20,1,1,East-Up1,1326.92,0,33,46,4,G,14722011East-Up1
14,7,2,20,1,1,East-Down1,1328.24,2,34,32,4,G,14722011East-Down1
14,7,2,20,1,1,East-Down2,1331.91,2,37,53,4,G,14722011East-Down2
14,7,2,20,1,1,North-Left2,1354,88,26,6,3,G,14722011North-Left2
14,7,2,20,1,1,North-Left1,1332.18,88,21,25,3,G,14722011North-Left1
14,7,2,20,1,1,North-Right1,1294.75,88,59,51,3,G,14722011North-Right1
14,7,2,20,1,1,North-Right2,1349.78,88,35,19,3,G,14722011North-Right2
14,7,2,20,1,1,South-Left2,1332.67,88,7,53,3,G,14722011South-Left2
14,7,2,20,1,1,South-Left1,1332.67,88,7,53,3,G,14722011South-Left1
14,7,2,20,1,1,South-Right1,1332.585,88,31,54,3,G,14722011South-Right1
14,7,2,20,1,1,South-Right2,1332.585,88,31,54,3,G,14722011South-Right2
14,3,2,4,2,2,West-Up2,1318.955,0,6,29,1,T,1432422West-Up2
14,3,2,4,2,2,West-Up1,1318.955,0,6,29,1,T,1432422West-Up1
14,3,2,4,2,2,West-Down1,1319.775,0,5,40,3,T,1432422West-Down1
14,3,2,4,2,2,West-Down2,1319.775,0,5,40,3,T,1432422West-Down2
14,3,2,4,2,2,East-Up2,1321.23,0,4,20,1,T,1432422East-Up2
14,3,2,4,2,2,East-Up1,1321.23,0,4,20,1,T,1432422East-Up1
14,3,2,4,2,2,East-Down1,1324.3,0,31,56,1,T,1432422East-Down1
14,3,2,4,2,2,East-Down2,1324.3,0,31,56,1,T,1432422East-Down2
14,3,2,4,2,2,North-Left2,1305.03,89,38,23,2,T,1432422North-Left2
14,3,2,4,2,2,North-Left1,1305.03,89,38,23,2,T,1432422North-Left1
14,3,2,4,2,2,North-Right1,1319.845,89,43,5,2,T,1432422North-Right1
14,3,2,4,2,2,North-Right2,1319.845,89,43,5,2,T,1432422North-Right2
14,3,2,4,2,2,South-Left2,1313.93,89,54,35,2,T,1432422South-Left2
14,3,2,4,2,2,South-Left1,1317.65,89,47,41,2,T,1432422South-Left1
14,3,2,4,2,2,South-Right1,1322.715,89,48,8,2,T,1432422South-Right1
14,3,2,4,2,2,South-Right2,1322.715,89,48,8,2,T,1432422South-Right2
15,20,2,21,1,1,West-Up2,1320.48,0,0,42,2,T,152022111West-Up2
15,20,2,21,1,1,West-Up1,1320.48,0,0,42,2,T,152022111West-Up1
15,20,2,21,1,1,West-Down1,1320.77,0,0,55,2,T,152022111West-Down1
15,20,2,21,1,1,West-Down2,1320.77,0,0,55,2,T,152022111West-Down2
15,20,2,21,1,1,East-Up2,1318.645,0,1,43,2,T,152022111East-Up2
15,20,2,21,1,1,East-Up1,1318.645,0,1,43,2,T,152022111East-Up1
15,20,2,21,1,1,East-Down1,1319.41,0,1,10,2,T,152022111East-Down1
15,20,2,21,1,1,East-Down2,1319.41,0,1,10,2,T,152022111East-Down2
15,20,2,21,1,1,North-Left2,1322.95,89,51,17,4,T,152022111North-Left2
15,20,2,21,1,1,North-Left1,1322.95,89,51,17,4,T,152022111North-Left1
15,20,2,21,1,1,North-Right1,1320.52,89,55,26,4,T,152022111North-Right1
15,20,2,21,1,1,North-Right2,1320.52,89,55,26,4,T,152022111North-Right2
15,20,2,21,1,1,South-Left2,1321.395,89,59,43,4,T,152022111South-Left2
15,20,2,21,1,1,South-Left1,1321.395,89,59,43,4,T,152022111South-Left1
15,20,2,21,1,1,South-Right1,1321.58,89,55,18,4,T,152022111South-Right1
15,20,2,21,1,1,South-Right2,1321.58,89,55,18,4,T,152022111South-Right2
15,2,2,1,2,2,West-Up2,1319.975,0,20,57,4,T,1522122West-Up2
15,2,2,1,2,2,West-Up1,1319.975,0,20,57,4,T,1522122West-Up1
15,2,2,1,2,2,West-Down1,1320.23,0,20,19,4,T,1522122West-Down1
15,2,2,1,2,2,West-Down2,1320.23,0,20,19,4,T,1522122West-Down2
15,2,2,1,2,2,East-Up2,1320.935,0,12,24,4,T,1522122East-Up2
15,2,2,1,2,2,East-Up1,1320.935,0,12,24,4,T,1522122East-Up1
15,2,2,1,2,2,East-Down1,1320.9,0,12,21,1,T,1522122East-Down1
15,2,2,1,2,2,East-Down2,1320.9,0,12,21,1,T,1522122East-Down2
15,2,2,1,2,2,North-Left2,1325.14,89,34,53,3,T,1522122North-Left2
15,2,2,1,2,2,North-Left1,1325.14,89,34,53,3,T,1522122North-Left1
15,2,2,1,2,2,North-Right1,1325.14,89,34,53,3,T,1522122North-Right1
15,2,2,1,2,2,North-Right2,1325.14,89,34,53,3,T,1522122North-Right2
15,2,2,1,2,2,South-Left2,1321.965,89,36,59,3,T,1522122South-Left2
15,2,2,1,2,2,South-Left1,1321.965,89,36,59,3,T,1522122South-Left1
15,2,2,1,2,2,South-Right1,1321.965,89,36,59,3,T,1522122South-Right1
15,2,2,1,2,2,South-Right2,1321.965,89,36,59,3,T,1522122South-Right2
15,3,2,1,2,2,West-Up2,0,0,0,0,0,T,1532122West-Up2
15,3,2,1,2,2,West-Up1,3962.15,0,56,5,4,T,1532122West-Up1
15,3,2,1,2,2,West-Down1,1319.57,0,53,50,4,T,1532122West-Down1
15,3,2,1,2,2,West-Down2,0,0,0,0,0,T,1532122West-Down2
15,3,2,1,2,2,East-Up2,0,0,0,0,0,T,1532122East-Up2
15,3,2,1,2,2,East-Up1,2639.36,0,57,2,1,T,1532122East-Up1
15,3,2,1,2,2,East-Down1,2640.22,0,57,15,1,T,1532122East-Down1
15,3,2,1,2,2,East-Down2,0,0,0,0,0,T,1532122East-Down2
15,3,2,1,2,2,North-Left2,0,0,0,0,0,T,1532122North-Left2
15,3,2,1,2,2,North-Left1,2639.55,88,56,0,3,T,1532122North-Left1
15,3,2,1,2,2,North-Right1,1319.84,88,55,22,3,T,1532122North-Right1
15,3,2,1,2,2,North-Right2,1319.74,88,55,57,3,T,1532122North-Right2
15,3,2,1,2,2,South-Left2,0,0,0,0,0,T,1532122South-Left2
15,3,2,1,2,2,South-Left1,5281.62,88,54,26,3,T,1532122South-Left1
15,3,2,1,2,2,South-Right1,0,0,0,0,0,T,1532122South-Right1
15,3,2,1,2,2,South-Right2,0,0,0,0,0,T,1532122South-Right2
15,3,2,5,2,2,West-Up2,1321.235,0,9,53,4,T,1532522West-Up2
15,3,2,5,2,2,West-Up1,1321.235,0,9,53,4,T,1532522West-Up1
15,3,2,5,2,2,West-Down1,1322.065,0,6,17,4,T,1532522West-Down1
15,3,2,5,2,2,West-Down2,1322.065,0,6,17,4,T,1532522West-Down2
15,3,2,5,2,2,East-Up2,1318.975,0,11,35,4,T,1532522East-Up2
15,3,2,5,2,2,East-Up1,1318.975,0,11,35,4,T,1532522East-Up1
15,3,2,5,2,2,East-Down1,1319.79,0,0,34,2,T,1532522East-Down1
15,3,2,5,2,2,East-Down2,1319.79,0,0,34,2,T,1532522East-Down2
15,3,2,5,2,2,North-Left2,1308.875,89,47,16,2,T,1532522North-Left2
15,3,2,5,2,2,North-Left1,1308.875,89,47,16,2,T,1532522North-Left1
15,3,2,5,2,2,North-Right1,1318.81,89,27,57,4,T,1532522North-Right1
15,3,2,5,2,2,North-Right2,1318.81,89,27,57,4,T,1532522North-Right2
15,3,2,5,2,2,South-Left2,1312.8125,89,56,11,1,T,1532522South-Left2
15,3,2,5,2,2,South-Left1,1312.8125,89,56,11,1,T,1532522South-Left1
15,3,2,5,2,2,South-Right1,1312.8125,89,56,11,1,T,1532522South-Right1
15,3,2,5,2,2,South-Right2,1312.8125,89,56,11,1,T,1532522South-Right2
15,3,2,1,1,2,West-Up2,1320.3,0,39,59,4,G,1532112West-Up2
15,3,2,1,1,2,West-Up1,1320.3,0,39,59,4,G,1532112West-Up1
15,3,2,1,1,2,West-Down1,1326.79,1,14,46,4,G,1532112West-Down1
15,3,2,1,1,2,West-Down2,1326.79,1,14,46,4,G,1532112West-Down2
15,3,2,1,1,2,East-Up2,1326.48,0,51,30,4,G,1532112East-Up2
15,3,2,1,1,2,East-Up1,1326.76,1,27,7,4,G,1532112East-Up1
15,3,2,1,1,2,East-Down1,1326.74,1,9,20,4,G,1532112East-Down1
15,3,2,1,1,2,East-Down2,1318.56,1,25,15,4,G,1532112East-Down2
15,3,2,1,1,2,North-Left2,1323,88,45,43,3,G,1532112North-Left2
15,3,2,1,1,2,North-Left1,1315.39,89,24,30,3,G,1532112North-Left1
15,3,2,1,1,2,North-Right1,1326.71,89,26,49,3,G,1532112North-Right1
15,3,2,1,1,2,North-Right2,1327.53,88,41,35,3,G,1532112North-Right2
15,3,2,1,1,2,South-Left2,1309.42,89,21,1,2,G,1532112South-Left2
15,3,2,1,1,2,South-Left1,1326.33,89,14,46,2,G,1532112South-Left1
15,3,2,1,1,2,South-Right1,1340.63,88,57,8,2,G,1532112South-Right1
15,3,2,1,1,2,South-Right2,1340.63,88,57,8,2,G,1532112South-Right2
15,9,2,22,1,1,West-Up2,1315.62,0,4,57,4,T,15922211West-Up2
15,9,2,22,1,1,West-Up1,1315.62,0,4,57,4,T,15922211West-Up1
15,9,2,22,1,1,West-Down1,1330.665,0,2,17,4,T,15922211West-Down1
15,9,2,22,1,1,West-Down2,1330.665,0,2,17,4,T,15922211West-Down2
15,9,2,22,1,1,East-Up2,1326.745,0,0,12,2,T,15922211East-Up2
15,9,2,22,1,1,East-Up1,1326.745,0,0,12,2,T,15922211East-Up1
15,9,2,22,1,1,East-Down1,1323.49,0,4,28,4,T,15922211East-Down1
15,9,2,22,1,1,East-Down2,1323.49,0,4,28,4,T,15922211East-Down2
15,9,2,22,1,1,North-Left2,1319.82,89,50,50,3,T,15922211North-Left2
15,9,2,22,1,1,North-Left1,1319.82,89,50,50,3,T,15922211North-Left1
15,9,2,22,1,1,North-Right1,1324.585,89,48,31,4,T,15922211North-Right1
15,9,2,22,1,1,North-Right2,1324.585,89,48,31,4,T,15922211North-Right2
15,9,2,22,1,1,South-Left2,1317.99,89,57,59,4,T,15922211South-Left2
15,9,2,22,1,1,South-Left1,1317.99,89,57,59,4,T,15922211South-Left1
15,9,2,22,1,1,South-Right1,1325.27,89,48,26,4,T,15922211South-Right1
15,9,2,22,1,1,South-Right2,1325.27,89,48,26,4,T,15922211South-Right2
16,2,2,3,2,2,West-Up2,1317.705,0,2,47,3,T,1622322West-Up2
16,2,2,3,2,2,West-Up1,1317.705,0,2,47,3,T,1622322West-Up1
16,2,2,3,2,2,West-Down1,1317.705,0,2,47,3,T,1622322West-Down1
16,2,2,3,2,2,West-Down2,1317.705,0,2,47,3,T,1622322West-Down2
16,2,2,3,2,2,East-Up2,1316.04,0,26,33,4,T,1622322East-Up2
16,2,2,3,2,2,East-Up1,1316.04,0,26,33,4,T,1622322East-Up1
16,2,2,3,2,2,East-Down1,1313.605,0,26,33,4,T,1622322East-Down1
16,2,2,3,2,2,East-Down2,1313.605,0,26,33,4,T,1622322East-Down2
16,2,2,3,2,2,North-Left2,1318.2625,89,31,32,4,T,1622322North-Left2
16,2,2,3,2,2,North-Left1,1318.2625,89,31,32,4,T,1622322North-Left1
16,2,2,3,2,2,North-Right1,1318.2625,89,31,32,4,T,1622322North-Right1
16,2,2,3,2,2,North-Right2,1318.2625,89,31,32,4,T,1622322North-Right2
16,2,2,3,2,2,South-Left2,1329.46,89,39,20,4,T,1622322South-Left2
16,2,2,3,2,2,South-Left1,1329.46,89,39,20,4,T,1622322South-Left1
16,2,2,3,2,2,South-Right1,1329.46,89,39,20,4,T,1622322South-Right1
16,2,2,3,2,2,South-Right2,1329.46,89,39,20,4,T,1622322South-Right2
16,3,2,1,2,2,West-Up2,1324.46,0,3,5,1,T,1632122West-Up2
16,3,2,1,2,2,West-Up1,1311.44,0,15,50,4,T,1632122West-Up1
16,3,2,1,2,2,West-Down1,1323.46,0,11,26,2,T,1632122West-Down1
16,3,2,1,2,2,West-Down2,1320.21,0,4,39,2,T,1632122West-Down2
16,3,2,1,2,2,East-Up2,1320.63,0,4,2,2,T,1632122East-Up2
16,3,2,1,2,2,East-Up1,1320.635,0,4,2,2,T,1632122East-Up1
16,3,2,1,2,2,East-Down1,1320.635,0,4,2,2,T,1632122East-Down1
16,3,2,1,2,2,East-Down2,1319.71,0,5,51,2,T,1632122East-Down2
16,3,2,1,2,2,North-Left2,1325.12,89,59,54,1,T,1632122North-Left2
16,3,2,1,2,2,North-Left1,1320.2,89,59,52,2,T,1632122North-Left1
16,3,2,1,2,2,North-Right1,1323.73,89,57,9,2,T,1632122North-Right1
16,3,2,1,2,2,North-Right2,1323.73,89,57,9,2,T,1632122North-Right2
16,3,2,1,2,2,South-Left2,1325.58,89,53,20,3,T,1632122South-Left2
16,3,2,1,2,2,South-Left1,1318.12,89,56,56,3,T,1632122South-Left1
16,3,2,1,2,2,South-Right1,1320.585,89,55,18,1,T,1632122South-Right1
16,3,2,1,2,2,South-Right2,1320.585,89,55,18,1,T,1632122South-Right2
16,3,2,2,2,2,West-Up2,1323.34,1,48,31,4,T,1632222West-Up2
16,3,2,2,2,2,West-Up1,1323.34,1,48,31,4,T,1632222West-Up1
16,3,2,2,2,2,West-Down1,1320.14,1,46,42,4,T,1632222West-Down1
16,3,2,2,2,2,West-Down2,1320.14,1,46,42,4,T,1632222West-Down2
16,3,2,2,2,2,East-Up2,1337.03,1,24,6,1,T,1632222East-Up2
16,3,2,2,2,2,East-Up1,1337.03,1,24,6,1,T,1632222East-Up1
16,3,2,2,2,2,East-Down1,1337.03,1,24,6,1,T,1632222East-Down1
16,3,2,2,2,2,East-Down2,1337.03,1,24,6,1,T,1632222East-Down2
16,3,2,2,2,2,North-Left2,1323.635,88,39,21,2,T,1632222North-Left2
16,3,2,2,2,2,North-Left1,1323.635,88,39,21,2,T,1632222North-Left1
16,3,2,2,2,2,North-Right1,1323.635,88,39,21,2,T,1632222North-Right1
16,3,2,2,2,2,North-Right2,1323.635,88,39,21,2,T,1632222North-Right2
16,3,2,2,2,2,South-Left2,1323.3,89,26,3,1,T,1632222South-Left2
16,3,2,2,2,2,South-Left1,1301.71,89,2,57,2,T,1632222South-Left1
16,3,2,2,2,2,South-Right1,1317.105,88,50,10,2,T,1632222South-Right1
16,3,2,2,2,2,South-Right2,1317.105,88,50,10,2,T,1632222South-Right2
16,9,2,22,1,1,West-Up2,1321.33,0,5,57,4,T,16922211West-Up2
16,9,2,22,1,1,West-Up1,1321.33,0,5,57,4,T,16922211West-Up1
16,9,2,22,1,1,West-Down1,1321.445,0,7,20,4,T,16922211West-Down1
16,9,2,22,1,1,West-Down2,1321.445,0,7,20,4,T,16922211West-Down2
16,9,2,22,1,1,East-Up2,1315.62,0,4,57,4,T,16922211East-Up2
16,9,2,22,1,1,East-Up1,1315.62,0,4,57,4,T,16922211East-Up1
16,9,2,22,1,1,East-Down1,1330.665,0,2,17,4,T,16922211East-Down1
16,9,2,22,1,1,East-Down2,1330.665,0,2,17,4,T,16922211East-Down2
16,9,2,22,1,1,North-Left2,1325.26,89,46,50,3,T,16922211North-Left2
16,9,2,22,1,1,North-Left1,1325.26,89,46,50,3,T,16922211North-Left1
16,9,2,22,1,1,North-Right1,1323.205,89,54,55,4,T,16922211North-Right1
16,9,2,22,1,1,North-Right2,1323.205,89,54,55,4,T,16922211North-Right2
16,9,2,22,1,1,South-Left2,1331.635,89,54,56,3,T,16922211South-Left2
16,9,2,22,1,1,South-Left1,1331.635,89,54,56,3,T,16922211South-Left1
16,9,2,22,1,1,South-Right1,1314.5,89,53,50,4,T,16922211South-Right1
16,9,2,22,1,1,South-Right2,1314.5,89,53,50,4,T,16922211South-Right2
17,3,2,4,2,2,West-Up2,1314.705,0,18,52,4,T,1732422West-Up2
17,3,2,4,2,2,West-Up1,1314.705,0,18,52,4,T,1732422West-Up1
17,3,2,4,2,2,West-Down1,1315.795,0,11,50,1,T,1732422West-Down1
17,3,2,4,2,2,West-Down2,1315.795,0,11,50,1,T,1732422West-Down2
17,3,2,4,2,2,East-Up2,1312.075,0,17,16,4,T,1732422East-Up2
17,3,2,4,2,2,East-Up1,1312.075,0,17,16,4,T,1732422East-Up1
17,3,2,4,2,2,East-Down1,1310.36,0,12,54,4,T,1732422East-Down1
17,3,2,4,2,2,East-Down2,1310.36,0,12,54,4,T,1732422East-Down2
17,3,2,4,2,2,North-Left2,1335.095,89,18,31,2,T,1732422North-Left2
17,3,2,4,2,2,North-Left1,1335.095,89,18,31,2,T,1732422North-Left1
17,3,2,4,2,2,North-Right1,1335.23,89,18,32,2,T,1732422North-Right1
17,3,2,4,2,2,North-Right2,1335.23,89,18,32,2,0,1732422North-Right2
17,3,2,4,2,2,South-Left2,1337.235,89,10,44,2,T,1732422South-Left2
17,3,2,4,2,2,South-Left1,1337.235,89,10,44,2,T,1732422South-Left1
17,3,2,4,2,2,South-Right1,1333.61,89,5,51,2,T,1732422South-Right1
17,3,2,4,2,2,South-Right2,1333.61,89,5,51,2,T,1732422South-Right2
18,2,2,3,2,1,West-Up2,1332.97,0,15,37,2,None,1822321West-Up2
18,2,2,3,2,1,West-Up1,1332.97,0,15,37,2,None,1822321West-Up1
18,2,2,3,2,1,West-Down1,1332.97,0,15,37,2,None,1822321West-Down1
18,2,2,3,2,1,West-Down2,1332.97,0,15,37,2,None,1822321West-Down2
18,2,2,3,2,1,East-Up2,1306.69,0,4,25,4,None,1822321East-Up2
18,2,2,3,2,1,East-Up1,1313.37,0,5,13,4,None,1822321East-Up1
18,2,2,3,2,1,East-Down1,1313.43,0,4,11,4,None,1822321East-Down1
18,2,2,3,2,1,East-Down2,1313.18,0,4,25,4,None,1822321East-Down2
18,2,2,3,2,1,North-Left2,1309.07,89,46,47,4,None,1822321North-Left2
18,2,2,3,2,1,North-Left1,1313.24,89,50,29,3,None,1822321North-Left1
18,2,2,3,2,1,North-Right1,1320.43,89,48,18,4,None,1822321North-Right1
18,2,2,3,2,1,North-Right2,1320.77,89,47,13,4,None,1822321North-Right2
18,2,2,3,2,1,South-Left2,1311.17,89,50,10,3,None,1822321South-Left2
18,2,2,3,2,1,South-Left1,1335.22,88,26,15,3,None,1822321South-Left1
18,2,2,3,2,1,South-Right1,1336.09,88,25,40,3,None,1822321South-Right1
18,2,2,3,2,1,South-Right2,1313.17,89,53,36,4,None,1822321South-Right2
18,2,2,1,1,2,West-Up2,1315.03,0,6,49,4,T,1822112West-Up2
18,2,2,1,1,2,West-Up1,1316.4,0,7,23,4,T,1822112West-Up1
18,2,2,1,1,2,West-Down1,1321.99,0,6,3,4,T,1822112West-Down1
18,2,2,1,1,2,West-Down2,1328.2,0,6,32,4,T,1822112West-Down2
18,2,2,1,1,2,East-Up2,1316.96,0,7,5,3,T,1822112East-Up2
18,2,2,1,1,2,East-Up1,1316.96,0,7,5,3,T,1822112East-Up1
18,2,2,1,1,2,East-Down1,1320.06,0,7,42,1,T,1822112East-Down1
18,2,2,1,1,2,East-Down2,1320.06,0,7,42,1,T,1822112East-Down2
18,2,2,1,1,2,North-Left2,1313.52,89,34,29,1,T,1822112North-Left2
18,2,2,1,1,2,North-Left1,1337.28,89,6,48,1,T,1822112North-Left1
18,2,2,1,1,2,North-Right1,1303.01,89,21,32,4,T,1822112North-Right1
18,2,2,1,1,2,North-Right2,1324.94,89,21,32,4,T,1822112North-Right2
18,2,2,1,1,2,South-Left2,1312.815,89,27,23,4,T,1822112South-Left2
18,2,2,1,1,2,South-Left1,1312.815,89,27,23,4,T,1822112South-Left1
18,2,2,1,1,2,South-Right1,1323.22,89,24,25,4,T,1822112South-Right1
18,2,2,1,1,2,South-Right2,1319.99,89,24,25,4,T,1822112South-Right2
18,3,2,1,1,2,West-Up2,1162.9,0,2,2,4,T,1832112West-Up2
18,3,2,1,1,2,West-Up1,1320.84,0,2,2,4,T,1832112West-Up1
18,3,2,1,1,2,West-Down1,1314.79,0,3,6,4,T,1832112West-Down1
18,3,2,1,1,2,West-Down2,1479.79,0,3,6,4,T,1832112West-Down2
18,3,2,1,1,2,East-Up2,1321.09,0,1,27,2,T,1832112East-Up2
18,3,2,1,1,2,East-Up1,1321.09,0,1,27,2,T,1832112East-Up1
18,3,2,1,1,2,East-Down1,1324.595,0,6,16,2,T,1832112East-Down1
18,3,2,1,1,2,East-Down2,1324.595,0,6,16,2,T,1832112East-Down2
18,3,2,1,1,2,North-Left2,1292,89,49,49,3,T,1832112North-Left2
18,3,2,1,1,2,North-Left1,1292,89,49,49,3,T,1832112North-Left1
18,3,2,1,1,2,North-Right1,1321.65,89,55,57,3,T,1832112North-Right1
18,3,2,1,1,2,North-Right2,1321.65,89,55,57,3,T,1832112North-Right2
18,3,2,1,1,2,South-Left2,1306.055,89,58,44,4,T,1832112South-Left2
18,3,2,1,1,2,South-Left1,1306.055,89,58,44,4,T,1832112South-Left1
18,3,2,1,1,2,South-Right1,1304.975,89,58,44,4,T,1832112South-Right1
18,3,2,1,1,2,South-Right2,1304.975,89,58,44,4,T,1832112South-Right2
18,2,2,2,2,2,West-Up2,1314.65,0,12,35,3,T,1822222West-Up2
18,2,2,2,2,2,West-Up1,1314.65,0,12,35,3,T,1822222West-Up1
18,2,2,2,2,2,West-Down1,1325.36,0,11,15,2,T,1822222West-Down1
18,2,2,2,2,2,West-Down2,1325.36,0,11,15,2,T,1822222West-Down2
18,2,2,2,2,2,East-Up2,1317.21,0,2,45,4,T,1822222East-Up2
18,2,2,2,2,2,East-Up1,1317.21,0,2,45,4,T,1822222East-Up1
18,2,2,2,2,2,East-Down1,1318.54,0,2,42,4,T,1822222East-Down1
18,2,2,2,2,2,East-Down2,1318.54,0,2,42,4,T,1822222East-Down2
18,2,2,2,2,2,North-Left2,1266.7,89,57,44,4,T,1822222North-Left2
18,2,2,2,2,2,North-Left1,1266.7,89,57,44,4,T,1822222North-Left1
18,2,2,2,2,2,North-Right1,1317.17,89,57,36,4,T,1822222North-Right1
18,2,2,2,2,2,North-Right2,1317.17,89,57,36,4,T,1822222North-Right2
18,2,2,2,2,2,South-Left2,1271.695,89,56,37,4,T,1822222South-Left2
18,2,2,2,2,2,South-Left1,1271.695,89,56,37,4,T,1822222South-Left1
18,2,2,2,2,2,South-Right1,1323.415,89,50,16,3,T,1822222South-Right1
18,2,2,2,2,2,South-Right2,1323.415,89,50,16,3,T,1822222South-Right2
19,9,2,21,1,1,West-Up2,100.43,0,55,8,4,G,19922111West-Up2
19,9,2,21,1,1,West-Up1,2561.36,0,55,8,4,G,19922111West-Up1
19,9,2,21,1,1,West-Down1,65.02,0,48,10,4,G,19922111West-Down1
19,9,2,21,1,1,West-Down2,2597.01,0,48,10,4,G,19922111West-Down2
19,9,2,21,1,1,East-Up2,0,0,0,0,0,G,19922111East-Up2
19,9,2,21,1,1,East-Up1,2657.29,0,3,14,4,G,19922111East-Up1
19,9,2,21,1,1,East-Down1,2657.24,0,3,21,4,G,19922111East-Down1
19,9,2,21,1,1,East-Down2,0,0,0,0,0,G,19922111East-Down2
19,9,2,21,1,1,North-Left2,0,0,0,0,0,G,19922111North-Left2
19,9,2,21,1,1,North-Left1,3104.34,89,41,11,3,G,19922111North-Left1
19,9,2,21,1,1,North-Right1,2644.02,89,59,21,4,G,19922111North-Right1
19,9,2,21,1,1,North-Right2,0,0,0,0,0,G,19922111North-Right2
19,9,2,21,1,1,South-Left2,0,0,0,0,0,G,19922111South-Left2
19,9,2,21,1,1,South-Left1,3033.11,89,32,20,3,G,19922111South-Left1
19,9,2,21,1,1,South-Right1,2637.73,89,59,1,3,G,19922111South-Right1
19,9,2,21,1,1,South-Right2,0,0,0,0,0,G,19922111South-Right2
19,3,2,2,1,2,West-Up2,1305.41,0,5,10,4,T,1932212West-Up2
19,3,2,2,1,2,West-Up1,1305.41,0,5,10,4,T,1932212West-Up1
19,3,2,2,1,2,West-Down1,1305.41,0,5,10,4,T,1932212West-Down1
19,3,2,2,1,2,West-Down2,1388.92,1,37,59,2,T,1932212West-Down2
19,3,2,2,1,2,East-Up2,1328.71,0,15,21,2,T,1932212East-Up2
19,3,2,2,1,2,East-Up1,1328.71,0,15,21,2,T,1932212East-Up1
19,3,2,2,1,2,East-Down1,1326.91,0,15,21,2,T,1932212East-Down1
19,3,2,2,1,2,East-Down2,1330.51,0,15,21,2,T,1932212East-Down2
19,3,2,2,1,2,North-Left2,1342.25,89,0,40,4,T,1932212North-Left2
19,3,2,2,1,2,North-Left1,1318.49,89,0,40,4,T,1932212North-Left1
19,3,2,2,1,2,North-Right1,1318.5,89,1,6,4,T,1932212North-Right1
19,3,2,2,1,2,North-Right2,1318.5,89,1,6,4,T,1932212North-Right2
19,3,2,2,1,2,South-Left2,1336.38,89,22,29,4,T,1932212South-Left2
19,3,2,2,1,2,South-Left1,1323.15,89,22,29,4,T,1932212South-Left1
19,3,2,2,1,2,South-Right1,1324.8,89,39,34,4,T,1932212South-Right1
19,3,2,2,1,2,South-Right2,1324.34,87,12,44,4,T,1932212South-Right2
19,3,2,1,2,2,West-Up2,0,0,0,0,0,T,1932122West-Up2
19,3,2,1,2,2,West-Up1,5291.08,1,37,9,1,T,1932122West-Up1
19,3,2,1,2,2,West-Down1,0,0,0,0,0,T,1932122West-Down1
19,3,2,1,2,2,West-Down2,0,0,0,0,0,T,1932122West-Down2
19,3,2,1,2,2,East-Up2,0,0,0,0,0,T,1932122East-Up2
19,3,2,1,2,2,East-Up1,2639.81,1,12,48,1,T,1932122East-Up1
19,3,2,1,2,2,East-Down1,2636.25,1,10,38,1,T,1932122East-Down1
19,3,2,1,2,2,East-Down2,0,0,0,0,0,T,1932122East-Down2
19,3,2,1,2,2,North-Left2,0,0,0,0,0,T,1932122North-Left2
19,3,2,1,2,2,North-Left1,1303.57,88,34,13,2,T,1932122North-Left1
19,3,2,1,2,2,North-Right1,3966.22,88,34,13,2,T,1932122North-Right1
19,3,2,1,2,2,North-Right2,0,0,0,0,0,T,1932122North-Right2
19,3,2,1,2,2,South-Left2,0,0,0,0,0,T,1932122South-Left2
19,3,2,1,2,2,South-Left1,2035.65,88,25,44,2,T,1932122South-Left1
19,3,2,1,2,2,South-Right1,3195.09,88,23,26,3,T,1932122South-Right1
